DT_REFER;CD_CVM;DT_FIM_EXERC_PENULTIMO_BP;DT_FIM_EXERC_PENULTIMO;VL_CONTA_PENULTIMO_1.01.01;VL_CONTA_PENULTIMO_1.01.02;VL_CONTA_PENULTIMO_1.01.03;VL_CONTA_PENULTIMO_1.01.04;VL_CONTA_PENULTIMO_1.02.01;VL_CONTA_PENULTIMO_1.02.02;VL_CONTA_PENULTIMO_1.02.03;VL_CONTA_PENULTIMO_1.02.04;VL_CONTA_PENULTIMO_2.01.02;VL_CONTA_PENULTIMO_2.01.03;VL_CONTA_PENULTIMO_2.01.04;VL_CONTA_PENULTIMO_2.01.05;VL_CONTA_PENULTIMO_2.01.06;VL_CONTA_PENULTIMO_2.01.07;VL_CONTA_PENULTIMO_2.02.01;VL_CONTA_PENULTIMO_2.02.02;VL_CONTA_PENULTIMO_2.02.03;VL_CONTA_PENULTIMO_2.02.04;VL_CONTA_PENULTIMO_2.03.01;VL_CONTA_PENULTIMO_2.03.02;VL_CONTA_PENULTIMO_2.03.04;VL_CONTA_PENULTIMO_3.01;VL_CONTA_PENULTIMO_3.02;VL_CONTA_PENULTIMO_3.03;VL_CONTA_PENULTIMO_3.04;VL_CONTA_PENULTIMO_3.05;VL_CONTA_PENULTIMO_3.06;VL_CONTA_PENULTIMO_3.07;VL_CONTA_PENULTIMO_3.08;VL_CONTA_PENULTIMO_3.09;VL_CONTA_PENULTIMO_3.11;VL_CONTA_PENULTIMO_5.01;VL_CONTA_PENULTIMO_5.03;VL_CONTA_PENULTIMO_5.07;VL_CONTA_PENULTIMO_6.01;VL_CONTA_PENULTIMO_6.02;VL_CONTA_PENULTIMO_6.03;VL_CONTA_PENULTIMO_6.05;VL_CONTA_PENULTIMO_7.01;VL_CONTA_PENULTIMO_7.02;VL_CONTA_PENULTIMO_7.03;VL_CONTA_PENULTIMO_7.04.01;VL_CONTA_PENULTIMO_7.05;VL_CONTA_PENULTIMO_7.06;VL_CONTA_PENULTIMO_7.07;VL_CONTA_PENULTIMO_7.08;VL_CONTA_1.01.01;VL_CONTA_1.01.02;VL_CONTA_1.01.03;VL_CONTA_1.01.04;VL_CONTA_1.02.01;VL_CONTA_1.02.02;VL_CONTA_1.02.03;VL_CONTA_1.02.04;VL_CONTA_2.01.02;VL_CONTA_2.01.03;VL_CONTA_2.01.04;VL_CONTA_2.01.05;VL_CONTA_2.01.06;VL_CONTA_2.01.07;VL_CONTA_2.02.01;VL_CONTA_2.02.02;VL_CONTA_2.02.03;VL_CONTA_2.02.04;VL_CONTA_2.03.01;VL_CONTA_2.03.02;VL_CONTA_2.03.04;VL_CONTA_3.01;VL_CONTA_3.02;VL_CONTA_3.03;VL_CONTA_3.04;VL_CONTA_3.05;VL_CONTA_3.06;VL_CONTA_3.07;VL_CONTA_3.08;VL_CONTA_3.09;VL_CONTA_3.11;VL_CONTA_5.01;VL_CONTA_5.03;VL_CONTA_5.07;VL_CONTA_6.01;VL_CONTA_6.02;VL_CONTA_6.03;VL_CONTA_6.05;VL_CONTA_7.01;VL_CONTA_7.02;VL_CONTA_7.03;VL_CONTA_7.04.01;VL_CONTA_7.05;VL_CONTA_7.06;VL_CONTA_7.07;VL_CONTA_7.08;LUCRO_LIQUIDO_PERIODO;IMOBILIZADO_NO_PERIODO_ANTERIOR;IMOBILIZADO_NO_PERIODO;IMOBILIZADO;DEPRECIACAO_AMORTIZACAO_E_EXAUSTAO_DA_DVA;ATIVO_CIRCULANTE_NO_PERIODO_ANTERIOR;ATIVO_CIRCULANTE_NO_PERIODO;ATIVO_CIRCULANTE;CAIXA_E_EQUIVALENTES_DE_CAIXA_NO_PERIODO_ANTERIOR;CAIXA_E_EQUIVALENTES_DE_CAIXA_NO_PERIODO;CAIXA_E_EQUIVALENTES_DE_CAIXA;EMPRESTIMOS_E_FINANCIAMENTOS_CIRCULANTES_NO_PERIODO_ANTERIOR;EMPRESTIMOS_E_FINANCIAMENTOS_CIRCULANTES_NO_PERIODO;EMPRESTIMOS_E_FINANCIAMENTOS_CIRCULANTES;PASSIVO_CIRCULANTE_NO_PERIODO_ANTERIOR;PASSIVO_CIRCULANTE_NO_PERIODO;PASSIVO_CIRCULANTE;EMPRESTIMOS_E_FINANCIAMENTOS_NAO_CIRCULANTES_NO_PERIODO_ANTERIOR;EMPRESTIMOS_E_FINANCIAMENTOS_NAO_CIRCULANTES_NO_PERIODO;EMPRESTIMOS_E_FINANCIAMENTOS_NAO_CIRCULANTES;FCFE
2014-03-31;18660;2013-12-31;2013-03-31;4206422000.0;24806000.0;2007789000.0;21625000.0;6280045000.0;1032681000.0;7717419000.0;8748328000.0;1884693000.0;318063000.0;1837462000.0;797680000.0;0.0;0.0;15183936000.0;569469000.0;1117146000.0;467996000.0;4793424000.0;287630000.0;1545177000.0;3715427000.0;-2542837000.0;1172590000.0;-378522000.0;794068000.0;-143648000.0;650420000.0;-245118000.0;405302000.0;405302000.0;7891129000.0;7891129000.0;8289246000.0;230732000.0;-507459000.0;613705000.0;336978000.0;5254132000.0;-2937086000.0;2317046000.0;-186973000.0;2055581000.0;163640000.0;2219221000.0;2219221000.0;4242756000.0;14439000.0;2225166000.0;22063000.0;6343630000.0;1147199000.0;7743348000.0;8705508000.0;2440119000.0;429760000.0;1683433000.0;827759000.0;0.0;0.0;16013130000.0;560140000.0;1116646000.0;475740000.0;4793424000.0;285477000.0;1583644000.0;3927309000.0;-3133470000.0;793839000.0;-285431000.0;508408000.0;-222905000.0;285503000.0;-111101000.0;174402000.0;174402000.0;8798718000.0;8798718000.0;8958064000.0;-269272000.0;-333874000.0;639480000.0;36334000.0;5277856000.0;-3333028000.0;1944828000.0;-206955000.0;1666229000.0;300997000.0;1967226000.0;1967226000.0;174402000.0;7717419000.0;7743348000.0;-25929000.0;-206955000.0;7264323000.0;8640259000.0;-1375936000.0;4206422000.0;4242756000.0;-36334000.0;4905531000.0;5456224000.0;-550693000.0;1837462000.0;1683433000.0;154029000.0;15183936000.0;16013130000.0;-829194000.0;1729174000.0
2014-03-31;20257;2013-12-31;2013-03-31;121140000.0;0.0;156844000.0;0.0;5450144000.0;1885077000.0;22861000.0;7969000.0;34012000.0;10764000.0;942160000.0;110634000.0;0.0;0.0;3425203000.0;10907000.0;312344000.0;2991000.0;3042035000.0;594507000.0;668522000.0;263268000.0;-51017000.0;212251000.0;-16442000.0;195809000.0;-63861000.0;131948000.0;39198000.0;171146000.0;171146000.0;4097243000.0;4097243000.0;4268389000.0;266685000.0;-6512000.0;-308407000.0;-48234000.0;289195000.0;-51392000.0;237803000.0;-439000.0;237364000.0;44189000.0;281553000.0;281553000.0;212137000.0;0.0;169618000.0;0.0;5404165000.0;1896377000.0;23319000.0;8173000.0;27873000.0;40181000.0;1029046000.0;116814000.0;0.0;0.0;3487784000.0;9698000.0;308471000.0;2991000.0;3042035000.0;594507000.0;668522000.0;267537000.0;-37713000.0;229824000.0;7540000.0;237364000.0;-102262000.0;135102000.0;-23596000.0;111506000.0;111506000.0;4305064000.0;4305064000.0;4416570000.0;281013000.0;-225723000.0;35707000.0;90997000.0;293713000.0;-32254000.0;261459000.0;-386000.0;261073000.0;37220000.0;298293000.0;298293000.0;111506000.0;22861000.0;23319000.0;-458000.0;-386000.0;1788028000.0;2107394000.0;-319366000.0;121140000.0;212137000.0;-90997000.0;1097570000.0;1213914000.0;-116344000.0;942160000.0;1029046000.0;-86886000.0;3425203000.0;3487784000.0;-62581000.0;108301000.0
2014-03-31;21237;2013-12-31;2013-03-31;277582000.0;0.0;294396000.0;78376000.0;966682000.0;941853000.0;6819454000.0;213381000.0;331216000.0;45934000.0;2408254000.0;176685000.0;0.0;0.0;3807617000.0;307720000.0;9591000.0;11552000.0;4532313000.0;350514000.0;0.0;196098000.0;-312608000.0;-116510000.0;-123531000.0;-240041000.0;-77827000.0;-317868000.0;60807000.0;-257061000.0;-257061000.0;2701138000.0;2701138000.0;2452347000.0;-98955000.0;-531655000.0;470454000.0;-160156000.0;559700000.0;-289979000.0;269721000.0;-17895000.0;251826000.0;-75648000.0;176178000.0;176178000.0;96802000.0;0.0;344704000.0;78345000.0;854496000.0;957331000.0;6836644000.0;210026000.0;338185000.0;37507000.0;2478265000.0;180203000.0;0.0;0.0;3626122000.0;286704000.0;12444000.0;8331000.0;4532315000.0;354025000.0;0.0;586771000.0;-494779000.0;91992000.0;-34428000.0;57564000.0;-124294000.0;-66730000.0;-3836000.0;-70566000.0;-70566000.0;2573875000.0;2573875000.0;2511628000.0;250402000.0;-175427000.0;-255757000.0;-180782000.0;600606000.0;-348025000.0;252581000.0;-48711000.0;203870000.0;37038000.0;240908000.0;240908000.0;-70566000.0;6819454000.0;6836644000.0;-17190000.0;-48711000.0;747842000.0;639159000.0;108683000.0;277582000.0;96802000.0;180780000.0;2978859000.0;3052427000.0;-73568000.0;2408254000.0;2478265000.0;-70011000.0;3807617000.0;3626122000.0;181495000.0;-174284000.0
2014-06-30;2437;2013-12-31;2013-06-30;4477384000.0;6095908000.0;3587282000.0;958337000.0;51063476000.0;17414993000.0;30038514000.0;788582000.0;7740578000.0;854688000.0;2164165000.0;14951651000.0;23654000.0;0.0;32604028000.0;11174469000.0;1426663000.0;6756594000.0;31305331000.0;26048342000.0;4768527000.0;6894842000.0;-970367000.0;5924475000.0;-6381518000.0;-457043000.0;519146000.0;62103000.0;106649000.0;168752000.0;168752000.0;67280593000.0;67280593000.0;66670474000.0;5660374000.0;-3366685000.0;-1422808000.0;870881000.0;13694222000.0;-8365159000.0;5329063000.0;-710815000.0;4618248000.0;2056609000.0;6674857000.0;6674857000.0;3057267000.0;7100541000.0;3295886000.0;1009503000.0;64797198000.0;19166033000.0;30274168000.0;713728000.0;11568255000.0;969686000.0;3321163000.0;5871275000.0;70615000.0;0.0;31759662000.0;19047944000.0;1021597000.0;7014314000.0;31305331000.0;26048342000.0;4334565000.0;8088486000.0;-1221661000.0;6866825000.0;-6796458000.0;70367000.0;1931000.0;72298000.0;-172290000.0;-99992000.0;-99992000.0;60688908000.0;60688908000.0;61155220000.0;1992444000.0;-3270702000.0;-309606000.0;-1587864000.0;16232645000.0;-9621337000.0;6611308000.0;-775048000.0;5836260000.0;2151898000.0;7988158000.0;7988158000.0;-99992000.0;30038514000.0;30274168000.0;-235654000.0;-775048000.0;39079833000.0;26848604000.0;12231229000.0;4477384000.0;3057267000.0;1420117000.0;25734736000.0;21800994000.0;3933742000.0;2164165000.0;3321163000.0;-1156998000.0;32604028000.0;31759662000.0;844366000.0;-8098003000.0
2014-06-30;2453;2013-12-31;2013-06-30;2201827000.0;933571000.0;2211954000.0;37726000.0;9163114000.0;6160800000.0;5817455000.0;2003990000.0;1066358000.0;533452000.0;2237766000.0;1898372000.0;0.0;0.0;7219598000.0;3472348000.0;255813000.0;306385000.0;6294208000.0;1924733000.0;3839882000.0;3438990000.0;-2385048000.0;1053942000.0;14324000.0;1068266000.0;-151586000.0;916680000.0;-299442000.0;617238000.0;617238000.0;12044062000.0;11549996000.0;12408516000.0;1939691000.0;1249022000.0;-3477780000.0;-289067000.0;11189099000.0;-5329502000.0;5859597000.0;-387125000.0;5472472000.0;542299000.0;6014771000.0;6014771000.0;1988777000.0;1238040000.0;2819544000.0;37335000.0;9766187000.0;8179227000.0;5697763000.0;1737355000.0;1443812000.0;494294000.0;4456947000.0;2157059000.0;0.0;0.0;7096882000.0;3521429000.0;236311000.0;287018000.0;6294208000.0;1924503000.0;2081355000.0;4737758000.0;-3086895000.0;1650863000.0;-276447000.0;1374416000.0;-277581000.0;1096835000.0;-355961000.0;740874000.0;740874000.0;12638357000.0;12638357000.0;12868243000.0;2183481000.0;-2928115000.0;531584000.0;-213050000.0;12110452000.0;-5203976000.0;6906476000.0;-384524000.0;6521952000.0;428293000.0;6950245000.0;6950245000.0;740874000.0;5817455000.0;5697763000.0;119692000.0;-384524000.0;6668783000.0;7354716000.0;-685933000.0;2201827000.0;1988777000.0;213050000.0;5921641000.0;8725365000.0;-2803724000.0;2237766000.0;4456947000.0;-2219181000.0;7219598000.0;7096882000.0;122716000.0;-3796930000.0
2014-06-30;18660;2013-12-31;2013-06-30;4206422000.0;24806000.0;2007789000.0;21625000.0;6280045000.0;1032681000.0;7717419000.0;8748328000.0;1884693000.0;318063000.0;1837462000.0;797680000.0;0.0;0.0;15183936000.0;569469000.0;1117146000.0;467996000.0;4793424000.0;287630000.0;1545177000.0;3598342000.0;-2776123000.0;822219000.0;-571538000.0;250681000.0;-415036000.0;-164355000.0;30287000.0;-134068000.0;-134068000.0;7891129000.0;7891129000.0;8199754000.0;1485775000.0;-1062528000.0;2561302000.0;2984549000.0;10301398000.0;-6332850000.0;3968548000.0;-377504000.0;3441623000.0;297803000.0;3739426000.0;3739426000.0;4740672000.0;5422000.0;2231367000.0;22918000.0;6440413000.0;1173705000.0;7731505000.0;8618990000.0;1930713000.0;403034000.0;3554516000.0;872997000.0;0.0;0.0;14967574000.0;635320000.0;1108395000.0;431028000.0;4793424000.0;287673000.0;1020535000.0;3893683000.0;-3069796000.0;823887000.0;-337730000.0;486157000.0;-224044000.0;262113000.0;-116818000.0;145295000.0;145295000.0;8798715000.0;8798715000.0;8535889000.0;266630000.0;-635174000.0;902794000.0;534250000.0;10522713000.0;-6601844000.0;3920869000.0;-418609000.0;3356812000.0;590042000.0;3946854000.0;3946854000.0;145295000.0;7717419000.0;7731505000.0;-14086000.0;-418609000.0;7264323000.0;8572543000.0;-1308220000.0;4206422000.0;4740672000.0;-534250000.0;4905531000.0;6858948000.0;-1953417000.0;1837462000.0;3554516000.0;-1717054000.0;15183936000.0;14967574000.0;216362000.0;-3906341000.0
2014-06-30;20257;2013-12-31;2013-06-30;121140000.0;0.0;156844000.0;0.0;5450144000.0;1885077000.0;22861000.0;7969000.0;34012000.0;10764000.0;942160000.0;110634000.0;0.0;0.0;3425203000.0;10907000.0;312344000.0;2991000.0;3042035000.0;594507000.0;668522000.0;263355000.0;-47531000.0;215824000.0;-18092000.0;197732000.0;-91961000.0;105771000.0;-3368000.0;102403000.0;102403000.0;4097243000.0;4097243000.0;4111150000.0;517537000.0;-180216000.0;-744639000.0;-407318000.0;577992000.0;-101422000.0;476570000.0;-855000.0;475715000.0;88420000.0;564135000.0;564135000.0;75352000.0;0.0;163863000.0;0.0;5184910000.0;1810004000.0;24119000.0;8516000.0;30285000.0;60336000.0;691797000.0;112245000.0;0.0;0.0;3566155000.0;9509000.0;303773000.0;1364000.0;3042035000.0;594507000.0;280245000.0;259725000.0;-32106000.0;227619000.0;4298000.0;231917000.0;-119696000.0;112221000.0;-32140000.0;80081000.0;80081000.0;4305064000.0;4305064000.0;4108374000.0;693386000.0;16071000.0;-755245000.0;-45788000.0;579713000.0;-59557000.0;520156000.0;-735000.0;519421000.0;75737000.0;595158000.0;595158000.0;80081000.0;22861000.0;24119000.0;-1258000.0;-735000.0;1788028000.0;1856289000.0;-68261000.0;121140000.0;75352000.0;45788000.0;1097570000.0;894663000.0;202907000.0;942160000.0;691797000.0;250363000.0;3425203000.0;3566155000.0;-140952000.0;834663000.0
2014-06-30;21237;2013-12-31;2013-06-30;277582000.0;0.0;294396000.0;78376000.0;966682000.0;941853000.0;6819454000.0;213381000.0;331216000.0;45934000.0;2408254000.0;176685000.0;0.0;0.0;3807617000.0;307720000.0;9591000.0;11552000.0;4532313000.0;350514000.0;0.0;395133000.0;-418331000.0;-23198000.0;-88690000.0;-111888000.0;-162929000.0;-274817000.0;41329000.0;-233488000.0;-233488000.0;2704575000.0;2704575000.0;2233505000.0;112773000.0;-1226254000.0;734919000.0;-378562000.0;1546646000.0;-641493000.0;905153000.0;-44519000.0;860634000.0;-104134000.0;756500000.0;756500000.0;87773000.0;0.0;214205000.0;66729000.0;1215574000.0;1230385000.0;5004608000.0;206204000.0;350716000.0;24443000.0;3143222000.0;126990000.0;0.0;0.0;1948318000.0;258125000.0;11694000.0;-931000.0;4652273000.0;353865000.0;0.0;489306000.0;-439603000.0;49703000.0;-24167000.0;25536000.0;-134541000.0;-109005000.0;-1439000.0;-110444000.0;-110444000.0;2573873000.0;2573873000.0;2524195000.0;-63410000.0;952883000.0;-1079283000.0;-189810000.0;-745945000.0;-660808000.0;-1406753000.0;-96454000.0;-1503207000.0;60162000.0;-1443045000.0;-1443045000.0;-110444000.0;6819454000.0;5004608000.0;1814846000.0;-96454000.0;747842000.0;743720000.0;4122000.0;277582000.0;87773000.0;189809000.0;2978859000.0;3659090000.0;-680231000.0;2408254000.0;3143222000.0;-734968000.0;3807617000.0;1948318000.0;1859299000.0;-4920746000.0
2014-09-30;2437;2013-12-31;2013-09-30;4477384000.0;6095908000.0;3587282000.0;958337000.0;51063476000.0;17414993000.0;30038514000.0;788582000.0;7740578000.0;854688000.0;2164165000.0;14951651000.0;23654000.0;0.0;32604028000.0;11174469000.0;1426663000.0;6756594000.0;31305331000.0;26048342000.0;4768527000.0;6078100000.0;-3019162000.0;3058938000.0;-3865371000.0;-806433000.0;113393000.0;-693040000.0;-224931000.0;-917971000.0;-917971000.0;67280593000.0;67280593000.0;65701797000.0;7821773000.0;-5564369000.0;-1660233000.0;597171000.0;20907752000.0;-13290147000.0;7617605000.0;-1083356000.0;6534249000.0;2767342000.0;9301591000.0;9301591000.0;3845597000.0;6271321000.0;3792619000.0;1026337000.0;67859207000.0;19479442000.0;30638166000.0;784884000.0;12998277000.0;1066956000.0;3988849000.0;8565936000.0;28224000.0;0.0;34918048000.0;18500821000.0;1146375000.0;9469088000.0;31305331000.0;26048342000.0;4334565000.0;6588824000.0;-4472379000.0;2116445000.0;-5021790000.0;-2905345000.0;46468000.0;-2858877000.0;116354000.0;-2742523000.0;-2742523000.0;60688908000.0;60688908000.0;58565581000.0;2320543000.0;-5315743000.0;1383197000.0;-1612003000.0;23993937000.0;-16763942000.0;7229995000.0;-1168910000.0;6061085000.0;2270848000.0;8331933000.0;8331933000.0;-2742523000.0;30038514000.0;30638166000.0;-599652000.0;-1168910000.0;39079833000.0;30486456000.0;8593377000.0;4477384000.0;3845597000.0;631787000.0;25734736000.0;26648242000.0;-913506000.0;2164165000.0;3988849000.0;-1824684000.0;32604028000.0;34918048000.0;-2314020000.0;-11065754000.0
2014-09-30;2453;2013-12-31;2013-09-30;2201827000.0;933571000.0;2211954000.0;37726000.0;9163114000.0;6160800000.0;5817455000.0;2003990000.0;1066358000.0;533452000.0;2237766000.0;1898372000.0;0.0;0.0;7219598000.0;3472348000.0;255813000.0;306385000.0;6294208000.0;1924733000.0;3839882000.0;3545896000.0;-2627441000.0;918455000.0;183610000.0;1102065000.0;-119315000.0;982750000.0;-193909000.0;788841000.0;788841000.0;12044062000.0;11549996000.0;13197926000.0;2654049000.0;1383896000.0;-3845926000.0;192019000.0;16267719000.0;-7975157000.0;8292562000.0;-573714000.0;7718848000.0;948980000.0;8667828000.0;8667828000.0;1326744000.0;987660000.0;2238849000.0;34238000.0;10062781000.0;8535524000.0;5640273000.0;1629056000.0;1534932000.0;498693000.0;4697841000.0;878356000.0;0.0;0.0;7107882000.0;3571809000.0;237746000.0;307695000.0;6294208000.0;1924503000.0;2081355000.0;3831889000.0;-3053268000.0;778621000.0;-468493000.0;310128000.0;-213041000.0;97087000.0;-68031000.0;29056000.0;29056000.0;12638357000.0;12638357000.0;12903164000.0;3249006000.0;-3344704000.0;-779385000.0;-875083000.0;17248617000.0;-8061673000.0;9186944000.0;-587488000.0;8599456000.0;456056000.0;9055512000.0;9055512000.0;29056000.0;5817455000.0;5640273000.0;177182000.0;-587488000.0;6668783000.0;6066789000.0;601994000.0;2201827000.0;1326744000.0;875083000.0;5921641000.0;7806127000.0;-1884486000.0;2237766000.0;4697841000.0;-2460075000.0;7219598000.0;7107882000.0;111716000.0;-4043719000.0
2014-09-30;18660;2013-12-31;2013-09-30;4206422000.0;24806000.0;2007789000.0;21625000.0;6280045000.0;1032681000.0;7717419000.0;8748328000.0;1884693000.0;318063000.0;1837462000.0;797680000.0;0.0;0.0;15183936000.0;569469000.0;1117146000.0;467996000.0;4793424000.0;287630000.0;1545177000.0;3602115000.0;-2549443000.0;1052672000.0;-252218000.0;800454000.0;-241661000.0;558793000.0;-203848000.0;354945000.0;354945000.0;7891129000.0;7891129000.0;8519167000.0;1797389000.0;-1357443000.0;2530528000.0;2970474000.0;15176081000.0;-9068356000.0;6107725000.0;-567526000.0;5317254000.0;518300000.0;5835554000.0;5835554000.0;4000285000.0;5627000.0;2420487000.0;23292000.0;6242147000.0;1160714000.0;7707297000.0;8484960000.0;1945959000.0;432988000.0;3245298000.0;1285610000.0;0.0;0.0;14590870000.0;545194000.0;1101162000.0;440481000.0;4793424000.0;287673000.0;897419000.0;4241976000.0;-3305009000.0;936967000.0;-364642000.0;572325000.0;-374980000.0;197345000.0;-100214000.0;97131000.0;97131000.0;8798717000.0;8798717000.0;8206929000.0;826814000.0;-829808000.0;-203144000.0;-206137000.0;16197673000.0;-10099613000.0;6098060000.0;-632159000.0;5246876000.0;747739000.0;5994615000.0;5994615000.0;97131000.0;7717419000.0;7707297000.0;10122000.0;-632159000.0;7264323000.0;8306084000.0;-1041761000.0;4206422000.0;4000285000.0;206137000.0;4905531000.0;7016565000.0;-2111034000.0;1837462000.0;3245298000.0;-1407836000.0;15183936000.0;14590870000.0;593066000.0;-3203051000.0
2014-09-30;20257;2013-12-31;2013-09-30;121140000.0;0.0;156844000.0;0.0;5450144000.0;1885077000.0;22861000.0;7969000.0;34012000.0;10764000.0;942160000.0;110634000.0;0.0;0.0;3425203000.0;10907000.0;312344000.0;2991000.0;3042035000.0;594507000.0;668522000.0;612044000.0;-45014000.0;567030000.0;127411000.0;694441000.0;-98203000.0;596238000.0;-118291000.0;477947000.0;477947000.0;4097243000.0;4097243000.0;4589097000.0;837010000.0;-212574000.0;-1011076000.0;-386640000.0;1235401000.0;-145839000.0;1089562000.0;-1369000.0;1088193000.0;248183000.0;1336376000.0;1336376000.0;289311000.0;0.0;214232000.0;0.0;5236527000.0;1723883000.0;20447000.0;8974000.0;33088000.0;105160000.0;732661000.0;94313000.0;0.0;0.0;3393327000.0;50411000.0;317897000.0;1364000.0;3042035000.0;594507000.0;280245000.0;622103000.0;-42717000.0;579386000.0;162978000.0;742364000.0;-88764000.0;653600000.0;-155979000.0;497621000.0;497621000.0;4305064000.0;4305064000.0;4605995000.0;1298618000.0;-97083000.0;-1033364000.0;168171000.0;1261444000.0;-95329000.0;1166115000.0;-1080000.0;1165035000.0;260238000.0;1425273000.0;1425273000.0;497621000.0;22861000.0;20447000.0;2414000.0;-1080000.0;1788028000.0;2344385000.0;-556357000.0;121140000.0;289311000.0;-168171000.0;1097570000.0;965222000.0;132348000.0;942160000.0;732661000.0;209499000.0;3425203000.0;3393327000.0;31876000.0;1024113000.0
2014-09-30;21237;2013-12-31;2013-09-30;277582000.0;0.0;294396000.0;78376000.0;966682000.0;941853000.0;6819454000.0;213381000.0;331216000.0;45934000.0;2408254000.0;176685000.0;0.0;0.0;3807617000.0;307720000.0;9591000.0;11552000.0;4532313000.0;350514000.0;0.0;317267000.0;-303821000.0;13446000.0;-72094000.0;-58648000.0;-98677000.0;-157325000.0;-15380000.0;-172705000.0;-172705000.0;2704575000.0;2704575000.0;2833134000.0;-103331000.0;-1334650000.0;1275256000.0;-162725000.0;1924087000.0;-860321000.0;1063766000.0;-89871000.0;973895000.0;-117087000.0;856808000.0;856808000.0;207337000.0;0.0;308684000.0;62449000.0;1071045000.0;1328344000.0;4971071000.0;203139000.0;215023000.0;27902000.0;3146436000.0;85384000.0;0.0;0.0;1903318000.0;235844000.0;18877000.0;0.0;4707088000.0;350486000.0;0.0;353768000.0;-247556000.0;106212000.0;27795000.0;134007000.0;-97653000.0;36354000.0;-7252000.0;29102000.0;29102000.0;2573874000.0;2573874000.0;2600438000.0;-1677000.0;1063898000.0;-1132469000.0;-70248000.0;-182482000.0;-787504000.0;-969986000.0;-132696000.0;-1102682000.0;54544000.0;-1048138000.0;-1048138000.0;29102000.0;6819454000.0;4971071000.0;1848383000.0;-132696000.0;747842000.0;673151000.0;74691000.0;277582000.0;207337000.0;70245000.0;2978859000.0;3488272000.0;-509413000.0;2408254000.0;3146436000.0;-738182000.0;3807617000.0;1903318000.0;1904299000.0;-5038072000.0
2015-03-31;2437;2014-12-31;2014-03-31;3150603000.0;3730345000.0;4427216000.0;852933000.0;61476384000.0;20070517000.0;31168232000.0;1365371000.0;7489134000.0;1186306000.0;5331770000.0;5244716000.0;32082000.0;0.0;36293939000.0;20650007000.0;1406931000.0;10148312000.0;31305331000.0;26048342000.0;2259039000.0;7008477000.0;-2898993000.0;4109484000.0;-2808107000.0;1301377000.0;44209000.0;1345586000.0;-304777000.0;1040809000.0;1040809000.0;61577296000.0;61577296000.0;62579424000.0;1990183000.0;-1724227000.0;328019000.0;593975000.0;8144159000.0;-4441289000.0;3702870000.0;-383685000.0;3319185000.0;1121825000.0;4441010000.0;4441010000.0;2879958000.0;4648826000.0;4745292000.0;873662000.0;64189864000.0;20678069000.0;31792445000.0;1316577000.0;8701456000.0;1376171000.0;5869274000.0;5853133000.0;283774000.0;0.0;39775033000.0;21262302000.0;1469462000.0;9840095000.0;31305331000.0;26048342000.0;2259039000.0;8598882000.0;-4248510000.0;4350372000.0;-3432397000.0;917975000.0;593419000.0;1511394000.0;-397783000.0;1113611000.0;1113611000.0;56848500000.0;56848500000.0;57996422000.0;1066453000.0;-2547306000.0;1910686000.0;429833000.0;10629625000.0;-6278489000.0;4351136000.0;-463078000.0;3888058000.0;2051810000.0;5939868000.0;5939868000.0;1113611000.0;31168232000.0;31792445000.0;-624213000.0;-463078000.0;30551193000.0;34450167000.0;-3898974000.0;3150603000.0;2879958000.0;270645000.0;19284008000.0;22083808000.0;-2799800000.0;5331770000.0;5869274000.0;-537504000.0;36293939000.0;39775033000.0;-3481094000.0;5858800000.0
2015-03-31;2453;2014-12-31;2014-03-31;887143000.0;993994000.0;2462698000.0;39887000.0;11482918000.0;8039791000.0;5543620000.0;3379296000.0;1603716000.0;597264000.0;5290655000.0;2437074000.0;0.0;0.0;8218083000.0;4007207000.0;611469000.0;754975000.0;6294208000.0;1924503000.0;2593868000.0;4710009000.0;-2563166000.0;2146843000.0;-220347000.0;1926496000.0;-97539000.0;1828957000.0;-578868000.0;1250089000.0;1250089000.0;12638357000.0;12638357000.0;13887032000.0;618564000.0;-1699312000.0;-10544000.0;-1091292000.0;6027462000.0;-2393384000.0;3634078000.0;-182033000.0;3452045000.0;367643000.0;3819688000.0;3819688000.0;617572000.0;448461000.0;3458053000.0;38070000.0;5949527000.0;9697555000.0;4834708000.0;3232896000.0;1488401000.0;613356000.0;4605114000.0;2915001000.0;0.0;0.0;8450711000.0;3822696000.0;760753000.0;761330000.0;6294208000.0;1924503000.0;2593868000.0;5849279000.0;-3962727000.0;1886552000.0;445220000.0;2331772000.0;-273450000.0;2058322000.0;-573695000.0;1484627000.0;1484627000.0;11284952000.0;11284952000.0;12783003000.0;332398000.0;-18683000.0;-583286000.0;-269571000.0;8649125000.0;-3750458000.0;4898667000.0;-247121000.0;4651546000.0;380394000.0;5031940000.0;5031940000.0;1484627000.0;5543620000.0;4834708000.0;708912000.0;-247121000.0;6554378000.0;12668574000.0;-6114196000.0;887143000.0;617572000.0;269571000.0;10123317000.0;9804767000.0;318550000.0;5290655000.0;4605114000.0;685541000.0;8218083000.0;8450711000.0;-232628000.0;8418651000.0
