DT_REFER;CD_CVM;GRUPO_DFP;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
2020-06-30;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.02.03.02;Direito de Uso em Arrendamento;33772000.0
2020-06-30;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-06-30;1.02.03.02;Direito de Uso em Arrendamento;32419000.0
2020-09-30;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.01;Ativo Circulante;3568430000.0
2020-09-30;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-09-30;1.01;Ativo Circulante;3358290000.0
2020-09-30;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.01.01;Caixa e Equivalentes de Caixa;82562000.0
2020-09-30;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-09-30;1.01.01;Caixa e Equivalentes de Caixa;1789887000.0
2020-09-30;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.01.03;Contas a Receber;128177000.0
2020-09-30;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-09-30;1.01.03;Contas a Receber;183129000.0
2020-09-30;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.01.04;Estoques;0.0
2020-09-30;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-09-30;1.01.04;Estoques;0.0
2020-09-30;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.02.03.01;Imobilizado em Operação;22667000.0
2020-09-30;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-09-30;1.02.03.01;Imobilizado em Operação;23661000.0
2020-09-30;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.02.03.02;Direito de Uso em Arrendamento;33772000.0
2020-09-30;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-09-30;1.02.03.02;Direito de Uso em Arrendamento;30422000.0
2020-03-31;2453;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.01;Ativo Circulante;10137408000.0
2020-03-31;2453;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-03-31;1.01;Ativo Circulante;10478705000.0
2020-03-31;2453;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.01.01;Caixa e Equivalentes de Caixa;535757000.0
2020-03-31;2453;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-03-31;1.01.01;Caixa e Equivalentes de Caixa;795731000.0
2020-03-31;2453;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.01.03;Contas a Receber;4709538000.0
2020-03-31;2453;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-03-31;1.01.03;Contas a Receber;4513066000.0
2020-03-31;2453;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.01.04;Estoques;39352000.0
2020-03-31;2453;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-03-31;1.01.04;Estoques;35951000.0
2020-03-31;2453;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.02.03.01;Imobilizado em Operação;2316563000.0
2020-03-31;2453;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-03-31;1.02.03.01;Imobilizado em Operação;2429566000.0
2020-03-31;2453;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.02.03.02;Direito de Uso em Arrendamento;0.0
2020-03-31;2453;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-03-31;1.02.03.02;Direito de Uso em Arrendamento;0.0
2020-06-30;2453;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.01;Ativo Circulante;10137408000.0
2020-06-30;2453;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-06-30;1.01;Ativo Circulante;14161616000.0
2020-06-30;2453;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.01.01;Caixa e Equivalentes de Caixa;535757000.0
2020-06-30;2453;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-06-30;1.01.01;Caixa e Equivalentes de Caixa;971314000.0
2020-06-30;2453;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.01.03;Contas a Receber;4709538000.0
2020-06-30;2453;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-06-30;1.01.03;Contas a Receber;4270732000.0
2020-06-30;2453;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.01.04;Estoques;0.0
2020-06-30;2453;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-06-30;1.01.04;Estoques;0.0
2020-06-30;2453;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.02.03.01;Imobilizado em Operação;2316563000.0
2020-06-30;2453;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-06-30;1.02.03.01;Imobilizado em Operação;2422073000.0
2020-06-30;2453;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.02.03.02;Direito de Uso em Arrendamento;0.0
2020-06-30;2453;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-06-30;1.02.03.02;Direito de Uso em Arrendamento;0.0
2020-09-30;2453;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.01;Ativo Circulante;10137408000.0
2020-09-30;2453;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-09-30;1.01;Ativo Circulante;15451284000.0
2020-09-30;2453;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.01.01;Caixa e Equivalentes de Caixa;535757000.0
2020-09-30;2453;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-09-30;1.01.01;Caixa e Equivalentes de Caixa;1420751000.0
2020-09-30;2453;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.01.03;Contas a Receber;4709538000.0
2020-09-30;2453;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-09-30;1.01.03;Contas a Receber;4520449000.0
2020-09-30;2453;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.01.04;Estoques;0.0
2020-09-30;2453;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-09-30;1.01.04;Estoques;0.0
2020-09-30;2453;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.02.03.01;Imobilizado em Operação;2316563000.0
2020-09-30;2453;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-09-30;1.02.03.01;Imobilizado em Operação;2404412000.0
2020-09-30;2453;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2019-12-31;1.02.03.02;Direito de Uso em Arrendamento;0.0
2020-09-30;2453;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2020-09-30;1.02.03.02;Direito de Uso em Arrendamento;0.0
2021-03-31;2437;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01;Ativo Circulante;45191737000.0
2021-03-31;2437;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.01;Ativo Circulante;43763449000.0
2021-03-31;2437;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.01;Caixa e Equivalentes de Caixa;3859969000.0
2021-03-31;2437;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.01.01;Caixa e Equivalentes de Caixa;4075886000.0
2021-03-31;2437;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.03;Contas a Receber;5971657000.0
2021-03-31;2437;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.01.03;Contas a Receber;5780563000.0
2021-03-31;2437;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.04;Estoques;938331000.0
2021-03-31;2437;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.01.04;Estoques;935649000.0
2021-03-31;2437;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.01;Imobilizado em Operação;19108873000.0
2021-03-31;2437;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.02.03.01;Imobilizado em Operação;18847972000.0
2021-03-31;2437;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.02;Direito de Uso em Arrendamento;1107704000.0
2021-03-31;2437;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.02.03.02;Direito de Uso em Arrendamento;1079780000.0
2021-06-30;2437;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01;Ativo Circulante;45191737000.0
2021-06-30;2437;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.01;Ativo Circulante;50101071000.0
2021-06-30;2437;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.01;Caixa e Equivalentes de Caixa;3859969000.0
2021-06-30;2437;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.01.01;Caixa e Equivalentes de Caixa;4737599000.0
2021-06-30;2437;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.03;Contas a Receber;5971657000.0
2021-06-30;2437;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.01.03;Contas a Receber;5726799000.0
2021-06-30;2437;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.04;Estoques;938331000.0
2021-06-30;2437;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.01.04;Estoques;957696000.0
2021-06-30;2437;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.01;Imobilizado em Operação;19108873000.0
2021-06-30;2437;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.02.03.01;Imobilizado em Operação;18391754000.0
2021-06-30;2437;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.02;Direito de Uso em Arrendamento;1107704000.0
2021-06-30;2437;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.02.03.02;Direito de Uso em Arrendamento;1054814000.0
2021-09-30;2437;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01;Ativo Circulante;45191737000.0
2021-09-30;2437;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.01;Ativo Circulante;45209072000.0
2021-09-30;2437;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.01;Caixa e Equivalentes de Caixa;3859969000.0
2021-09-30;2437;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.01.01;Caixa e Equivalentes de Caixa;5774934000.0
2021-09-30;2437;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.03;Contas a Receber;5971657000.0
2021-09-30;2437;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.01.03;Contas a Receber;4401187000.0
2021-09-30;2437;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.04;Estoques;938331000.0
2021-09-30;2437;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.01.04;Estoques;1016016000.0
2021-09-30;2437;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.01;Imobilizado em Operação;19108873000.0
2021-09-30;2437;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.02.03.01;Imobilizado em Operação;19943389000.0
2021-09-30;2437;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.02;Direito de Uso em Arrendamento;1107704000.0
2021-09-30;2437;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.02.03.02;Direito de Uso em Arrendamento;1089990000.0
2021-03-31;18660;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01;Ativo Circulante;13811803000.0
2021-03-31;18660;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.01;Ativo Circulante;14417057000.0
2021-03-31;18660;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.01;Caixa e Equivalentes de Caixa;3918796000.0
2021-03-31;18660;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.01.01;Caixa e Equivalentes de Caixa;4618910000.0
2021-03-31;18660;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.03;Contas a Receber;5206854000.0
2021-03-31;18660;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.01.03;Contas a Receber;5027956000.0
2021-03-31;18660;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.04;Estoques;96182000.0
2021-03-31;18660;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.01.04;Estoques;110216000.0
2021-03-31;18660;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.01;Imobilizado em Operação;8310980000.0
2021-03-31;18660;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.02.03.01;Imobilizado em Operação;8177712000.0
2021-03-31;18660;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.02;Direito de Uso em Arrendamento;0.0
2021-03-31;18660;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.02.03.02;Direito de Uso em Arrendamento;0.0
2021-06-30;18660;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01;Ativo Circulante;13811803000.0
2021-06-30;18660;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.01;Ativo Circulante;11432989000.0
2021-06-30;18660;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.01;Caixa e Equivalentes de Caixa;3918796000.0
2021-06-30;18660;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.01.01;Caixa e Equivalentes de Caixa;2738478000.0
2021-06-30;18660;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.03;Contas a Receber;5206854000.0
2021-06-30;18660;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.01.03;Contas a Receber;5079884000.0
2021-06-30;18660;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.04;Estoques;96182000.0
2021-06-30;18660;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.01.04;Estoques;119097000.0
2021-06-30;18660;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.01;Imobilizado em Operação;8310980000.0
2021-06-30;18660;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.02.03.01;Imobilizado em Operação;8052237000.0
2021-06-30;18660;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.02;Direito de Uso em Arrendamento;0.0
2021-06-30;18660;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.02.03.02;Direito de Uso em Arrendamento;0.0
2021-09-30;18660;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01;Ativo Circulante;13811803000.0
2021-09-30;18660;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.01;Ativo Circulante;15455025000.0
2021-09-30;18660;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.01;Caixa e Equivalentes de Caixa;3918796000.0
2021-09-30;18660;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.01.01;Caixa e Equivalentes de Caixa;4633805000.0
2021-09-30;18660;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.03;Contas a Receber;5206854000.0
2021-09-30;18660;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.01.03;Contas a Receber;5591339000.0
2021-09-30;18660;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.04;Estoques;96182000.0
2021-09-30;18660;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.01.04;Estoques;121305000.0
2021-09-30;18660;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.01;Imobilizado em Operação;8310980000.0
2021-09-30;18660;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.02.03.01;Imobilizado em Operação;8396869000.0
2021-09-30;18660;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.02;Direito de Uso em Arrendamento;0.0
2021-09-30;18660;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.02.03.02;Direito de Uso em Arrendamento;0.0
2021-03-31;21237;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01;Ativo Circulante;2930402000.0
2021-03-31;21237;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.01;Ativo Circulante;2755582000.0
2021-03-31;21237;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.01;Caixa e Equivalentes de Caixa;1384933000.0
2021-03-31;21237;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.01.01;Caixa e Equivalentes de Caixa;1464233000.0
2021-03-31;21237;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.03;Contas a Receber;700964000.0
2021-03-31;21237;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.01.03;Contas a Receber;318965000.0
2021-03-31;21237;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.04;Estoques;179015000.0
2021-03-31;21237;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.01.04;Estoques;232692000.0
2021-03-31;21237;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.01;Imobilizado em Operação;6813666000.0
2021-03-31;21237;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.02.03.01;Imobilizado em Operação;6818139000.0
2021-03-31;21237;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.02;Direito de Uso em Arrendamento;86200000.0
2021-03-31;21237;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.02.03.02;Direito de Uso em Arrendamento;128065000.0
2021-06-30;21237;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01;Ativo Circulante;2930402000.0
2021-06-30;21237;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.01;Ativo Circulante;2650326000.0
2021-06-30;21237;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.01;Caixa e Equivalentes de Caixa;1384933000.0
2021-06-30;21237;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.01.01;Caixa e Equivalentes de Caixa;1175463000.0
2021-06-30;21237;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.03;Contas a Receber;700964000.0
2021-06-30;21237;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.01.03;Contas a Receber;520515000.0
2021-06-30;21237;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.04;Estoques;179015000.0
2021-06-30;21237;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.01.04;Estoques;224893000.0
2021-06-30;21237;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.01;Imobilizado em Operação;6813666000.0
2021-06-30;21237;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.02.03.01;Imobilizado em Operação;6733629000.0
2021-06-30;21237;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.02;Direito de Uso em Arrendamento;86200000.0
2021-06-30;21237;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.02.03.02;Direito de Uso em Arrendamento;143904000.0
2021-09-30;21237;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01;Ativo Circulante;2930402000.0
2021-09-30;21237;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.01;Ativo Circulante;3364739000.0
2021-09-30;21237;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.01;Caixa e Equivalentes de Caixa;1384933000.0
2021-09-30;21237;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.01.01;Caixa e Equivalentes de Caixa;1504156000.0
2021-09-30;21237;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.03;Contas a Receber;700964000.0
2021-09-30;21237;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.01.03;Contas a Receber;810739000.0
2021-09-30;21237;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.04;Estoques;179015000.0
2021-09-30;21237;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.01.04;Estoques;307976000.0
2021-09-30;21237;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.01;Imobilizado em Operação;6813666000.0
2021-09-30;21237;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.02.03.01;Imobilizado em Operação;6614389000.0
2021-09-30;21237;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.02;Direito de Uso em Arrendamento;86200000.0
2021-09-30;21237;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.02.03.02;Direito de Uso em Arrendamento;135703000.0
2021-03-31;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01;Ativo Circulante;2360161000.0
2021-03-31;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.01;Ativo Circulante;2618436000.0
2021-03-31;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.01;Caixa e Equivalentes de Caixa;896031000.0
2021-03-31;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.01.01;Caixa e Equivalentes de Caixa;1021839000.0
2021-03-31;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.03;Contas a Receber;190378000.0
2021-03-31;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.01.03;Contas a Receber;202379000.0
2021-03-31;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.04;Estoques;0.0
2021-03-31;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.01.04;Estoques;0.0
2021-03-31;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.01;Imobilizado em Operação;44742000.0
2021-03-31;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.02.03.01;Imobilizado em Operação;47186000.0
2021-03-31;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.02;Direito de Uso em Arrendamento;28934000.0
2021-03-31;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-03-31;1.02.03.02;Direito de Uso em Arrendamento;30431000.0
2021-06-30;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01;Ativo Circulante;2360161000.0
2021-06-30;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.01;Ativo Circulante;2252478000.0
2021-06-30;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.01;Caixa e Equivalentes de Caixa;896031000.0
2021-06-30;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.01.01;Caixa e Equivalentes de Caixa;719541000.0
2021-06-30;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.03;Contas a Receber;190378000.0
2021-06-30;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.01.03;Contas a Receber;154202000.0
2021-06-30;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.04;Estoques;0.0
2021-06-30;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.01.04;Estoques;0.0
2021-06-30;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.01;Imobilizado em Operação;44742000.0
2021-06-30;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.02.03.01;Imobilizado em Operação;50793000.0
2021-06-30;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.02.03.02;Direito de Uso em Arrendamento;28934000.0
2021-06-30;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-06-30;1.02.03.02;Direito de Uso em Arrendamento;30566000.0
2021-09-30;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01;Ativo Circulante;2360161000.0
2021-09-30;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.01;Ativo Circulante;2520585000.0
2021-09-30;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.01;Caixa e Equivalentes de Caixa;896031000.0
2021-09-30;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.01.01;Caixa e Equivalentes de Caixa;967879000.0
2021-09-30;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.03;Contas a Receber;190378000.0
2021-09-30;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.01.03;Contas a Receber;209418000.0
2021-09-30;20257;DF Consolidado - Balanço Patrimonial Ativo;PENÚLTIMO;2020-12-31;1.01.04;Estoques;0.0
2021-09-30;20257;DF Consolidado - Balanço Patrimonial Ativo;ÚLTIMO;2021-09-30;1.01.04;Estoques;0.0
