DT_REFER;CD_CVM;VL_CONTA_1.01;VL_CONTA_1.01.01;VL_CONTA_1.02.03;VL_CONTA_2.01;VL_CONTA_2.01.03;VL_CONTA_2.01.04;VL_CONTA_2.02.01;VL_CONTA_3.11;VL_CONTA_6.01;VL_CONTA_6.02;VL_CONTA_6.03;VL_CONTA_7.04.01;VL_CONTA_PENULTIMO_1.01;VL_CONTA_PENULTIMO_1.01.01;VL_CONTA_PENULTIMO_1.02.03;VL_CONTA_PENULTIMO_2.01;VL_CONTA_PENULTIMO_2.01.03;VL_CONTA_PENULTIMO_2.01.04;VL_CONTA_PENULTIMO_2.02.01;VL_CONTA_PENULTIMO_6.01;VL_CONTA_PENULTIMO_6.02;VL_CONTA_PENULTIMO_6.03;VL_CONTA_1.01_pred_arimax;VL_CONTA_1.01.01_pred_arimax;VL_CONTA_1.02.03_pred_arimax;VL_CONTA_2.01_pred_arimax;VL_CONTA_2.01.04_pred_arimax;VL_CONTA_2.02.01_pred_arimax;VL_CONTA_PENULTIMO_1.01_pred_arimax;VL_CONTA_PENULTIMO_1.01.01_pred_arimax;VL_CONTA_PENULTIMO_1.02.03_pred_arimax;VL_CONTA_PENULTIMO_2.01_pred_arimax;VL_CONTA_PENULTIMO_2.01.04_pred_arimax;VL_CONTA_PENULTIMO_2.02.01_pred_arimax;VL_CONTA_3.11_pred_arimax;VL_CONTA_7.04.01_pred_arimax
2017-09-30;20257.0;12746829000.0;1729101323000.0;1388508000.0;-468948507000.0;102257000.0;140946172000.0;27472097000.0;97325000.0;-333061073000.0;-760842000.0;-934786000.0;-2573000.0;19329612000.0;-2989281000.0;160863339000.0;13121334000.0;9110000.0;14182350000.0;276934584000.0;-1622358000.0;-291547000.0;-831281000.0;1176790117.2371478;13172279972.93824;8526187.640501203;-4284780187.2003145;798770849.9555933;916171549.1803606;873543071.8074574;-313093515.12648726;488444971.0442834;766205141.5492499;855413501.8322074;895782773.8721185;97227513.1890131;-2572554.1422265326
2018-03-31;20257.0;13270206000.0;1982997880000.0;1568400000.0;-548645508000.0;61164000.0;151900594000.0;28605188000.0;217277000.0;-367112713000.0;-248485000.0;-477366000.0;-1484000.0;20195013000.0;-3347179000.0;200609147000.0;13457896000.0;62601000.0;14530112000.0;305836446000.0;-2623559000.0;-222124000.0;-14609000.0;806847476.8845346;13908822242.884758;9638345.75256228;-5202754441.6294365;170023696.605613;1132708817.676871;865462634.4569477;-357915572.09930253;539367736.447895;336646179.0528419;347858061.7093202;1118027954.3654451;217006199.71121365;-1484258.6273498312
2018-06-30;20257.0;13737900000.0;2260722258000.0;1761018000.0;-636933944000.0;73761000.0;162738251000.0;29799822000.0;259251000.0;-401517822000.0;-154977000.0;-895964000.0;-3081000.0;21060414000.0;-3705077000.0;247822868000.0;13794458000.0;62601000.0;14877874000.0;335854410000.0;-2389932000.0;-344906000.0;-393547000.0;749783844.3102608;14613945747.111847;9438634.712856386;-5406198511.787636;202812857.76130342;1194276270.5061202;865461509.1579672;-357921458.153672;590931592.6922638;336586104.0456578;347786941.9550946;1118161960.8418155;259069444.50377136;-3080241.4547700994
2018-09-30;20257.0;14808533000.0;2563484661000.0;1966326000.0;-734193927000.0;58260000.0;173461243000.0;31543714000.0;267719000.0;-437511347000.0;-678592000.0;-578375000.0;-4741000.0;21925815000.0;-4062975000.0;303509009000.0;14131020000.0;62601000.0;15225636000.0;366988476000.0;-2124639000.0;-706538000.0;-475241000.0;1349872357.7842863;15420411328.673386;9259687.337784039;-5647910976.460246;218736758.1324483;1743458170.7134833;865461509.1579672;-357921458.153672;644893460.6720184;336586104.0456578;347786941.9550946;1118258685.0867245;267704006.5759717;-4740220.10126032
2019-03-31;20257.0;15468628000.0;2892160995000.0;2222082000.0;-840841013000.0;45991000.0;184052579000.0;33198270000.0;159582000.0;-476192496000.0;-406349000.0;-239011000.0;-3386000.0;22772090000.0;-4456684000.0;368758346000.0;14469609000.0;28579000.0;15599899000.0;399506938000.0;-3079422000.0;-248485000.0;-17821000.0;941551599.7690907;15893666274.365751;46871354.66798146;-5925052897.897102;215577929.76723668;1654172539.1689627;846336840.8290662;-393730106.9490649;701194528.3167181;338612962.31479466;374286085.39675653;1386496988.0437105;159876574.54485324;-3386321.799870543
2019-06-30;20257.0;17199341000.0;3247845713000.0;2521813000.0;-957200039000.0;42811000.0;194539635000.0;35917241000.0;307424000.0;-515384379000.0;-1546851000.0;635064000.0;-6584000.0;23618365000.0;-4850393000.0;444751580000.0;14808198000.0;28579000.0;15974162000.0;433409796000.0;-2870474000.0;-154977000.0;-436419000.0;2005688779.1659238;16582386779.448502;40266724.49997892;-6111535809.748739;256756110.06119394;2718405537.283953;846334177.4868683;-393734809.35827905;759952759.0126789;338613245.776521;374289798.5134326;1386661949.7422493;306717604.61441594;-6582481.009614767
2019-09-30;20257.0;18737135000.0;3631620071000.0;2868504000.0;-1083374250000.0;40028000.0;205163565000.0;38384493000.0;357840000.0;-556200110000.0;-1412201000.0;273134000.0;-10374000.0;24464640000.0;-5244102000.0;532762934000.0;15146787000.0;28579000.0;16348425000.0;468697050000.0;-2678438000.0;-678592000.0;-118830000.0;1818238310.8086617;17259057120.60783;43110575.49515013;-6076541948.030606;511592170.57120264;2466891898.046862;846334177.4868683;-393734809.35827905;821109188.9756099;338613245.776521;374289798.5134326;1386781914.2793367;357619310.0522732;-10372219.387817234
2020-03-31;20257.0;20372223000.0;4044763439000.0;3261280000.0;-1219780258000.0;46084000.0;215887347000.0;42002560000.0;364187000.0;-599401631000.0;24286000.0;-439926000.0;-3446000.0;26951674000.0;-5576118000.0;634196971000.0;15835072000.0;24542000.0;17037410000.0;507097227000.0;-3602522000.0;-406349000.0;220534000.0;1914900864.603913;18133180881.231396;42095613.55481596;-6354737605.804716;488413227.507128;3617596879.096732;2486979561.899926;-332045837.7357947;917881394.9147813;688284928.1241205;688989870.7801983;3114447681.0786257;364197883.6894193;-3447636.344522688
2020-06-30;20257.0;22620464000.0;4489679329000.0;3699988000.0;-1366670126000.0;45519000.0;226818813000.0;46424956000.0;437848000.0;-643577162000.0;776713000.0;119415000.0;-7491000.0;29438708000.0;-5908134000.0;750558970000.0;16523357000.0;24542000.0;17726395000.0;548610327000.0;-3465836000.0;-1546851000.0;1094609000.0;2525796715.7176847;20126347580.19998;41801830.317764364;-6468536708.879933;609952270.6358982;4421980536.56193;2487208041.596744;-332037736.7128786;983847992.816627;688333830.6558712;689033967.2107682;3115008077.1076393;437509356.4170792;-7489078.700403916
2020-09-30;20257.0;24385696000.0;4967722176000.0;4183442000.0;-1524705435000.0;54331000.0;237662533000.0;50912755000.0;631914000.0;-689093538000.0;1437529000.0;-509369000.0;-12102000.0;31925742000.0;-6240150000.0;883458523000.0;17211642000.0;24542000.0;18415380000.0;593236350000.0;-3381494000.0;-1412201000.0;732679000.0;2047531855.8135877;21081966643.344765;40475358.23492741;-6991583303.038699;328495800.79282475;4487498833.641933;2487208041.596744;-332037736.7128786;1052209590.7815222;688333830.6558712;689033967.2107682;3115278571.728153;630988906.8486816;-12099833.666814055
2021-03-31;20257.0;25411074000.0;5479212736000.0;4735278000.0;-1694317156000.0;48052000.0;248282190000.0;55344961000.0;555852000.0;-736571385000.0;-24113000.0;-472876000.0;-4687000.0;33204507000.0;-5758697000.0;1034630369000.0;17745069000.0;38968000.0;18811102000.0;642178141000.0;-4111438000.0;24286000.0;19619000.0;1308239770.4081836;21003772608.18223;63968568.973278865;-7284172281.268715;206035311.78689778;4431915377.078983;1279023168.8009205;481377854.2211777;1140204842.0103896;533486658.55819464;395791512.09088176;4317710714.562672;556067068.7476032;-4688760.993387511
2021-06-30;20257.0;26070494000.0;6024937515000.0;5359340000.0;-1875680000000.0;44242000.0;259012262000.0;59766863000.0;697895000.0;-784968682000.0;-32878000.0;-1262095000.0;-10495000.0;34483272000.0;-5277244000.0;1205920754000.0;18278496000.0;38968000.0;19206824000.0;695435700000.0;-4243888000.0;776713000.0;578960000.0;940645782.7740161;21383129407.86312;67677776.51035398;-7320612781.7814665;554115409.4281781;4421604232.8309;1278854914.392568;481484672.3530653;1213370443.2841258;533465002.75354767;395750422.3306547;4318287138.797382;697217353.1173929;-10492241.308268463
2021-09-30;20257.0;26998021000.0;6606233655000.0;6061880000.0;-2069076224000.0;54965000.0;269881226000.0;64337654000.0;536889000.0;-835091272000.0;-65831000.0;-1322701000.0;-16513000.0;35762037000.0;-4795791000.0;1399291028000.0;18811923000.0;38968000.0;19602546000.0;753009027000.0;-4145679000.0;1437529000.0;-49824000.0;1206008577.847251;22312575784.69489;73791048.07958572;-7464491326.968309;596459720.8355551;4570468393.417946;1278854914.392568;481484672.3530653;1288932814.091192;533465002.75354767;395750422.3306547;4318661826.837225;537705040.5371345;-16510172.6321594
2022-03-31;20257.0;28731962000.0;7224675276000.0;6847605000.0;-2274710820000.0;53363000.0;280965329000.0;69498989000.0;559923000.0;-887742746000.0;-46943000.0;270417000.0;-6856000.0;36815824000.0;-4825545000.0;1616833915000.0;19920837000.0;42705000.0;20506575000.0;814941915000.0;-4437437000.0;-24113000.0;-13331000.0;2011244892.6298122;23479755587.0062;78359673.92488948;-7531153329.847657;686522580.5686731;5160977558.326785;1053892578.7604706;-29688763.874530435;1379565426.479199;1108911763.8441956;904021812.2933302;4362804635.507935;559892434.8743591;-6858293.447490653
2022-06-30;20257.0;31092031000.0;7881741012000.0;7721855000.0;-2493137426000.0;35654000.0;292232783000.0;75617449000.0;564022000.0;-940719887000.0;-102859000.0;85809000.0;-13946000.0;37869611000.0;-4855299000.0;1860764437000.0;21029751000.0;42705000.0;21410604000.0;881234364000.0;-4077141000.0;-32878000.0;-802550000.0;2638161736.773216;24553154388.792393;83560909.376424;-7946241107.989931;668623696.5417343;6118044730.916011;1053861250.0246656;-29755891.41933898;1459930144.943378;1108992241.6628997;904093032.3679792;4363190461.787196;564028209.5589049;-13942632.382166566
2022-09-30;20257.0;33119465000.0;8578241102000.0;8717161000.0;-2725059987000.0;40660000.0;303341983000.0;81892472000.0;302454000.0;-995463135000.0;-165082000.0;-566284000.0;-19727000.0;38923398000.0;-4885053000.0;2133423511000.0;22138665000.0;42705000.0;22314633000.0;951886374000.0;-3870634000.0;-65831000.0;-863156000.0;2309676220.119246;24961129492.692417;115948436.20480609;-8511607476.1194515;341074260.4973336;6274732645.265975;1053861250.0246656;-29755891.41933898;1542692190.4721417;1108992241.6628997;904093032.3679792;4363568943.285392;303763157.1053673;-19724283.97914814
2023-03-31;20257.0;34722483000.0;9314739611000.0;9920609000.0;-2970721605000.0;41973000.0;314368280000.0;88949704000.0;386772000.0;-1054120796000.0;-21736000.0;-25561000.0;-5236000.0;40931670000.0;-4216457000.0;2437398909000.0;22851966000.0;22778000.0;22898537000.0;1028569372000.0;-4621507000.0;-46943000.0;729962000.0;1929780943.2693245;24900925249.35228;196362815.36632353;-8969475766.089176;120379668.54366678;6919347480.996875;1815291599.1426678;532992704.1330685;1718006214.2780466;793629117.8487624;648991012.3277866;4610560204.96273;351010616.1443061;-10486981.577198967
2023-06-30;20257.0;36727770000.0;10092609262000.0;11339235000.0;-3230465231000.0;45375000.0;325298464000.0;96071819000.0;220326000.0;-1111974771000.0;-37759000.0;-193651000.0;-9024000.0;42939942000.0;-3547861000.0;2775411492000.0;23565267000.0;22778000.0;23482441000.0;1111283358000.0;-4126543000.0;-102859000.0;545354000.0;1549885666.419403;24355437582.528133;326405788.1509433;-9475995189.987242;-127012019.38519907;7610970183.534544;2665764764.534195;1167265714.8426034;2080486278.127152;441614696.69237953;364324846.82959527;4592020562.894765;356362176.3975193;-10430911.870408352
