DT_REFER;CD_CVM;CD_CONTA;VL_CONTA_PENULTIMO;VL_CONTA
2012-09-30;2453;6.01;3088157000.0;3278149000.0
2012-09-30;2453;6.02;-1597231000.0;-3609844000.0
2012-09-30;2453;6.03;-618995000.0;7985000.0
2012-09-30;2453;6.05;871931000.0;-323710000.0
2012-09-30;2453;7.01;16465523000.0;18945888000.0
2012-09-30;2453;7.02;-6000571000.0;-7743358000.0
2012-09-30;2453;7.03;10464952000.0;11202530000.0
2012-09-30;2453;7.04.01;-724779000.0;-711952000.0
2012-09-30;2453;7.05;9740173000.0;10490578000.0
2012-09-30;2453;7.06;667737000.0;930546000.0
2012-09-30;2453;7.07;10407910000.0;11421124000.0
2012-09-30;2453;7.08;10407910000.0;11421124000.0
2012-09-30;20257;1.01;1556749000.0;4023306000.0
2012-09-30;20257;1.01.01;495406000.0;813234000.0
2012-09-30;20257;1.01.02;0.0;1887626000.0
2012-09-30;20257;1.01.03;958731000.0;1209127000.0
2012-09-30;20257;1.01.04;0.0;0.0
2012-09-30;20257;1.02.01;4615235000.0;5877768000.0
2012-09-30;20257;1.02.02;0.0;0.0
2012-09-30;20257;1.02.03;13940000.0;16394000.0
2012-09-30;20257;1.02.04;6447000.0;6045000.0
2012-09-30;20257;2.01;1647891000.0;2946985000.0
2012-09-30;20257;2.01.02;33009000.0;44908000.0
2012-09-30;20257;2.01.03;13961000.0;20853000.0
2012-09-30;20257;2.01.04;1307947000.0;2596982000.0
2012-09-30;20257;2.01.05;292974000.0;284242000.0
2012-09-30;20257;2.02.01;2015405000.0;2204503000.0
2012-09-30;20257;2.02.02;33553000.0;47240000.0
2012-09-30;20257;2.02.03;242101000.0;486627000.0
2012-09-30;20257;2.02.04;949000.0;1307000.0
2012-09-30;20257;2.03.01;1312536000.0;3041872000.0
2012-09-30;20257;2.03.02;594507000.0;594507000.0
2012-09-30;20257;2.03.04;345429000.0;131162000.0
2012-09-30;20257;3.01;465263000.0;539614000.0
2012-09-30;20257;3.02;-13751000.0;-35129000.0
2012-09-30;20257;3.03;451512000.0;504485000.0
2012-09-30;20257;3.04;-10777000.0;31275000.0
2012-09-30;20257;3.05;440735000.0;535760000.0
2012-09-30;20257;3.06;-38904000.0;-59579000.0
2012-09-30;20257;3.07;401831000.0;476181000.0
2012-09-30;20257;3.08;-124910000.0;-176639000.0
2012-09-30;20257;3.09;276921000.0;299542000.0
2012-09-30;20257;3.11;276921000.0;299542000.0
2012-09-30;20257;5.01;2508354000.0;2252472000.0
2012-09-30;20257;5.03;2508354000.0;2252472000.0
2012-09-30;20257;5.07;2393841000.0;4236851000.0
2012-09-30;20257;6.01;548787000.0;724365000.0
2012-09-30;20257;6.02;59732000.0;-2611865000.0
2012-09-30;20257;6.03;-549319000.0;2205328000.0
2012-09-30;20257;6.05;59200000.0;317828000.0
2012-09-30;20257;7.01;821115000.0;1059637000.0
2012-09-30;20257;7.02;-29553000.0;-79194000.0
2012-09-30;20257;7.03;791562000.0;980443000.0
2012-09-30;20257;7.04.01;-1117000.0;-1307000.0
2012-09-30;20257;7.05;790445000.0;979136000.0
2012-09-30;20257;7.06;43203000.0;125321000.0
2012-09-30;20257;7.07;833648000.0;1104457000.0
2012-09-30;20257;7.08;833648000.0;1104457000.0
2013-03-31;2453;1.01;8803752000.0;6991070000.0
2013-03-31;2453;1.01.01;1919125000.0;2041352000.0
2013-03-31;2453;1.01.02;657142000.0;625190000.0
2013-03-31;2453;1.01.03;4761718000.0;3206051000.0
2013-03-31;2453;1.01.04;41204000.0;39312000.0
2013-03-31;2453;1.02.01;8927793000.0;8868763000.0
2013-03-31;2453;1.02.02;6855253000.0;7085797000.0
2013-03-31;2453;1.02.03;6108729000.0;6036345000.0
2013-03-31;2453;1.02.04;1874354000.0;1830775000.0
2013-03-31;2453;2.01;12798306000.0;10568898000.0
2013-03-31;2453;2.01.02;1305935000.0;1261276000.0
2013-03-31;2453;2.01.03;547371000.0;427492000.0
2013-03-31;2453;2.01.04;6466069000.0;6327874000.0
2013-03-31;2453;2.01.05;4252188000.0;2208581000.0
2013-03-31;2453;2.02.01;3949724000.0;3501036000.0
2013-03-31;2453;2.02.02;3699190000.0;3760401000.0
2013-03-31;2453;2.02.03;307188000.0;287987000.0
2013-03-31;2453;2.02.04;265476000.0;279960000.0
2013-03-31;2453;2.03.01;4265091000.0;4265091000.0
2013-03-31;2453;2.03.02;3953851000.0;3953851000.0
2013-03-31;2453;2.03.04;2856176000.0;2856176000.0
2013-03-31;2453;3.01;3191929000.0;3677594000.0
2013-03-31;2453;3.02;-1966111000.0;-1960203000.0
2013-03-31;2453;3.03;1225818000.0;1717391000.0
2013-03-31;2453;3.04;-182884000.0;-329647000.0
2013-03-31;2453;3.05;1042934000.0;1387744000.0
2013-03-31;2453;3.06;-159188000.0;-163536000.0
2013-03-31;2453;3.07;883746000.0;1224208000.0
2013-03-31;2453;3.08;-252358000.0;-358861000.0
2013-03-31;2453;3.09;631388000.0;865347000.0
2013-03-31;2453;3.11;631388000.0;865347000.0
2013-03-31;2453;5.01;11744949000.0;12044063000.0
2013-03-31;2453;5.03;11666265000.0;11549997000.0
2013-03-31;2453;5.07;12295540000.0;12414468000.0
2013-03-31;2453;6.01;420636000.0;374597000.0
2013-03-31;2453;6.02;-646595000.0;2246756000.0
2013-03-31;2453;6.03;-315620000.0;-2499126000.0
2013-03-31;2453;6.05;-541579000.0;122227000.0
2013-03-31;2453;7.01;4733259000.0;4870989000.0
2013-03-31;2453;7.02;-1694690000.0;-1763274000.0
2013-03-31;2453;7.03;3038569000.0;3107715000.0
2013-03-31;2453;7.04.01;-197380000.0;-202985000.0
2013-03-31;2453;7.05;2841189000.0;2904730000.0
2013-03-31;2453;7.06;367280000.0;326711000.0
2013-03-31;2453;7.07;3208469000.0;3231441000.0
2013-03-31;2453;7.08;3208469000.0;3231441000.0
2013-03-31;20257;1.01;3762674000.0;3724741000.0
2013-03-31;20257;1.01.01;538696000.0;490462000.0
2013-03-31;20257;1.01.02;1938765000.0;1948085000.0
2013-03-31;20257;1.01.03;1161356000.0;1171192000.0
2013-03-31;20257;1.01.04;0.0;0.0
2013-03-31;20257;1.02.01;5635748000.0;5474944000.0
2013-03-31;20257;1.02.02;161733000.0;164247000.0
2013-03-31;20257;1.02.03;17458000.0;17132000.0
2013-03-31;20257;1.02.04;7294000.0;7408000.0
2013-03-31;20257;2.01;642962000.0;627058000.0
2013-03-31;20257;2.01.02;26417000.0;20741000.0
2013-03-31;20257;2.01.03;21548000.0;16194000.0
2013-03-31;20257;2.01.04;421715000.0;409663000.0
2013-03-31;20257;2.01.05;173282000.0;180460000.0
2013-03-31;20257;2.02.01;4316320000.0;4123294000.0
2013-03-31;20257;2.02.02;47910000.0;53360000.0
2013-03-31;20257;2.02.03;477519000.0;313828000.0
2013-03-31;20257;2.02.04;2953000.0;2543000.0
2013-03-31;20257;2.03.01;3042035000.0;3042035000.0
2013-03-31;20257;2.03.02;594507000.0;594507000.0
2013-03-31;20257;2.03.04;460701000.0;460701000.0
2013-03-31;20257;3.01;178047000.0;263268000.0
2013-03-31;20257;3.02;-15228000.0;-51017000.0
2013-03-31;20257;3.03;162819000.0;212251000.0
2013-03-31;20257;3.04;14911000.0;-16442000.0
2013-03-31;20257;3.05;177730000.0;195809000.0
2013-03-31;20257;3.06;-68364000.0;-63861000.0
2013-03-31;20257;3.07;109366000.0;131948000.0
2013-03-31;20257;3.08;-13544000.0;39198000.0
2013-03-31;20257;3.09;95822000.0;171146000.0
2013-03-31;20257;3.11;95822000.0;171146000.0
2013-03-31;20257;5.01;2252472000.0;4097243000.0
2013-03-31;20257;5.03;2252472000.0;4097243000.0
2013-03-31;20257;5.07;2348294000.0;4268389000.0
2013-03-31;20257;6.01;205040000.0;265565000.0
2013-03-31;20257;6.02;-1078000.0;-5392000.0
2013-03-31;20257;6.03;-15176000.0;-308407000.0
2013-03-31;20257;6.05;188786000.0;-48234000.0
2013-03-31;20257;7.01;193974000.0;289195000.0
2013-03-31;20257;7.02;-14409000.0;-51392000.0
2013-03-31;20257;7.03;179565000.0;237803000.0
2013-03-31;20257;7.04.01;-368000.0;-439000.0
2013-03-31;20257;7.05;179197000.0;237364000.0
2013-03-31;20257;7.06;38154000.0;44189000.0
2013-03-31;20257;7.07;217351000.0;281553000.0
2013-03-31;20257;7.08;217351000.0;281553000.0
2013-06-30;2453;1.01;8803752000.0;7490510000.0
2013-06-30;2453;1.01.01;1919125000.0;1630058000.0
2013-06-30;2453;1.01.02;657142000.0;2656096000.0
2013-06-30;2453;1.01.03;4761718000.0;2130674000.0
2013-06-30;2453;1.01.04;41204000.0;39882000.0
2013-06-30;2453;1.02.01;8927793000.0;9030705000.0
2013-06-30;2453;1.02.02;6855253000.0;5705822000.0
2013-06-30;2453;1.02.03;6108729000.0;5950404000.0
2013-06-30;2453;1.02.04;1874354000.0;1900501000.0
2013-06-30;2453;2.01;12798306000.0;6230970000.0
2013-06-30;2453;2.01.02;1305935000.0;1030230000.0
2013-06-30;2453;2.01.03;547371000.0;436832000.0
2013-06-30;2453;2.01.04;6466069000.0;2421998000.0
2013-06-30;2453;2.01.05;4252188000.0;2129487000.0
2013-06-30;2453;2.02.01;3949724000.0;7041185000.0
2013-06-30;2453;2.02.02;3699191000.0;3819447000.0
2013-06-30;2453;2.02.03;307188000.0;276202000.0
2013-06-30;2453;2.02.04;265476000.0;301622000.0
2013-06-30;2453;2.03.01;4265091000.0;4813362000.0
2013-06-30;2453;2.03.02;3953850000.0;3405579000.0
2013-06-30;2453;2.03.04;2856176000.0;2228045000.0
2013-06-30;2453;3.01;3463114000.0;3438990000.0
2013-06-30;2453;3.02;-2241987000.0;-2385048000.0
2013-06-30;2453;3.03;1221127000.0;1053942000.0
2013-06-30;2453;3.04;-180889000.0;14324000.0
2013-06-30;2453;3.05;1040238000.0;1068266000.0
2013-06-30;2453;3.06;-181681000.0;-151586000.0
2013-06-30;2453;3.07;858557000.0;916680000.0
2013-06-30;2453;3.08;-254325000.0;-299442000.0
2013-06-30;2453;3.09;604232000.0;617238000.0
2013-06-30;2453;3.11;604232000.0;617238000.0
2013-06-30;2453;5.01;11744948000.0;12044062000.0
2013-06-30;2453;5.03;11666264000.0;11549996000.0
2013-06-30;2453;5.07;12819201000.0;12408516000.0
2013-06-30;2453;6.01;1305906000.0;1939691000.0
2013-06-30;2453;6.02;-1370240000.0;1249022000.0
2013-06-30;2453;6.03;-940890000.0;-3477780000.0
2013-06-30;2453;6.05;-1005224000.0;-289067000.0
2013-06-30;2453;7.01;9692651000.0;11189099000.0
2013-06-30;2453;7.02;-3767720000.0;-5329502000.0
2013-06-30;2453;7.03;5924931000.0;5859597000.0
2013-06-30;2453;7.04.01;-371315000.0;-387125000.0
2013-06-30;2453;7.05;5553616000.0;5472472000.0
2013-06-30;2453;7.06;532695000.0;542299000.0
2013-06-30;2453;7.07;6086311000.0;6014771000.0
2013-06-30;2453;7.08;6086311000.0;6014771000.0
2013-06-30;20257;1.01;3762674000.0;1903437000.0
2013-06-30;20257;1.01.01;538696000.0;131378000.0
2013-06-30;20257;1.01.02;0.0;0.0
2013-06-30;20257;1.01.03;155073000.0;148075000.0
2013-06-30;20257;1.01.04;0.0;0.0
2013-06-30;20257;1.02.01;5635748000.0;5377029000.0
2013-06-30;20257;1.02.02;161733000.0;1855758000.0
2013-06-30;20257;1.02.03;17458000.0;17986000.0
2013-06-30;20257;1.02.04;7294000.0;7458000.0
2013-06-30;20257;2.01;642962000.0;907897000.0
2013-06-30;20257;2.01.02;26417000.0;17704000.0
2013-06-30;20257;2.01.03;21548000.0;14760000.0
2013-06-30;20257;2.01.04;421715000.0;796212000.0
2013-06-30;20257;2.01.05;173282000.0;79221000.0
2013-06-30;20257;2.02.01;4316320000.0;3791188000.0
2013-06-30;20257;2.02.02;47910000.0;40784000.0
2013-06-30;20257;2.02.03;477519000.0;308125000.0
2013-06-30;20257;2.02.04;2953000.0;2524000.0
2013-06-30;20257;2.03.01;3042035000.0;3042035000.0
2013-06-30;20257;2.03.02;594507000.0;594507000.0
2013-06-30;20257;2.03.04;460701000.0;201059000.0
2013-06-30;20257;3.01;176519000.0;263355000.0
2013-06-30;20257;3.02;-13867000.0;-47531000.0
2013-06-30;20257;3.03;162652000.0;215824000.0
2013-06-30;20257;3.04;-12292000.0;-18092000.0
2013-06-30;20257;3.05;150360000.0;197732000.0
2013-06-30;20257;3.06;-62494000.0;-91961000.0
2013-06-30;20257;3.07;87866000.0;105771000.0
2013-06-30;20257;3.08;-13920000.0;-3368000.0
2013-06-30;20257;3.09;73946000.0;102403000.0
2013-06-30;20257;3.11;73946000.0;102403000.0
2013-06-30;20257;5.01;2252472000.0;4097243000.0
2013-06-30;20257;5.03;2252472000.0;4097243000.0
2013-06-30;20257;5.07;2207973000.0;4111150000.0
2013-06-30;20257;6.01;401038000.0;517537000.0
2013-06-30;20257;6.02;-1865000.0;-180216000.0
2013-06-30;20257;6.03;618793000.0;-744639000.0
2013-06-30;20257;6.05;1017966000.0;-407318000.0
2013-06-30;20257;7.01;386327000.0;577992000.0
2013-06-30;20257;7.02;-31984000.0;-101422000.0
2013-06-30;20257;7.03;354343000.0;476570000.0
2013-06-30;20257;7.04.01;-737000.0;-855000.0
2013-06-30;20257;7.05;353606000.0;475715000.0
2013-06-30;20257;7.06;60949000.0;88420000.0
2013-06-30;20257;7.07;414555000.0;564135000.0
2013-06-30;20257;7.08;414555000.0;564135000.0
2013-09-30;2453;1.01;8803752000.0;7701510000.0
2013-09-30;2453;1.01.01;1919125000.0;2111144000.0
2013-09-30;2453;1.01.02;657142000.0;2438468000.0
2013-09-30;2453;1.01.03;4761718000.0;2145441000.0
2013-09-30;2453;1.01.04;41204000.0;35862000.0
2013-09-30;2453;1.02.01;8927793000.0;9068786000.0
2013-09-30;2453;1.02.02;6855253000.0;6122560000.0
2013-09-30;2453;1.02.03;6108729000.0;5880838000.0
2013-09-30;2453;1.02.04;1874354000.0;1940415000.0
2013-09-30;2453;2.01;12798306000.0;6061965000.0
2013-09-30;2453;2.01.02;1305935000.0;1008995000.0
2013-09-30;2453;2.01.03;547371000.0;452608000.0
2013-09-30;2453;2.01.04;6466069000.0;2485579000.0
2013-09-30;2453;2.01.05;4252188000.0;1890597000.0
2013-09-30;2453;2.02.01;3949724000.0;7052810000.0
2013-09-30;2453;2.02.02;3699191000.0;3851620000.0
2013-09-30;2453;2.02.03;307188000.0;260012000.0
2013-09-30;2453;2.02.04;265476000.0;289776000.0
2013-09-30;2453;2.03.01;4265091000.0;4813362000.0
2013-09-30;2453;2.03.02;3953850000.0;3405579000.0
2013-09-30;2453;2.03.04;2856176000.0;2228045000.0
2013-09-30;2453;3.01;3673146000.0;3545896000.0
2013-09-30;2453;3.02;-2499862000.0;-2627441000.0
2013-09-30;2453;3.03;1173284000.0;918455000.0
2013-09-30;2453;3.04;165316000.0;183610000.0
2013-09-30;2453;3.05;1338600000.0;1102065000.0
2013-09-30;2453;3.06;-169831000.0;-119315000.0
2013-09-30;2453;3.07;1168769000.0;982750000.0
2013-09-30;2453;3.08;-231638000.0;-193909000.0
2013-09-30;2453;3.09;937131000.0;788841000.0
2013-09-30;2453;3.11;937131000.0;788841000.0
2013-09-30;2453;5.01;11744948000.0;12044062000.0
2013-09-30;2453;5.03;11666264000.0;11549996000.0
2013-09-30;2453;5.07;13825117000.0;13197926000.0
2013-09-30;2453;6.01;1959871000.0;2654049000.0
2013-09-30;2453;6.02;-1869392000.0;1383896000.0
2013-09-30;2453;6.03;-542690000.0;-3845926000.0
2013-09-30;2453;6.05;-452211000.0;192019000.0
2013-09-30;2453;7.01;14860916000.0;16267719000.0
2013-09-30;2453;7.02;-6058944000.0;-7975157000.0
2013-09-30;2453;7.03;8801972000.0;8292562000.0
2013-09-30;2453;7.04.01;-560171000.0;-573714000.0
2013-09-30;2453;7.05;8241801000.0;7718848000.0
2013-09-30;2453;7.06;1208875000.0;948980000.0
2013-09-30;2453;7.07;9450676000.0;8667828000.0
2013-09-30;2453;7.08;9450676000.0;8667828000.0
2013-09-30;20257;1.01;3762674000.0;1973895000.0
2013-09-30;20257;1.01.01;538696000.0;152056000.0
2013-09-30;20257;1.01.02;0.0;0.0
2013-09-30;20257;1.01.03;155073000.0;160085000.0
2013-09-30;20257;1.01.04;0.0;0.0
2013-09-30;20257;1.02.01;5635748000.0;5547309000.0
2013-09-30;20257;1.02.02;161733000.0;1970530000.0
2013-09-30;20257;1.02.03;17458000.0;22189000.0
2013-09-30;20257;1.02.04;7294000.0;7457000.0
2013-09-30;20257;2.01;642962000.0;976551000.0
2013-09-30;20257;2.01.02;26417000.0;31595000.0
2013-09-30;20257;2.01.03;21548000.0;35143000.0
2013-09-30;20257;2.01.04;421715000.0;824609000.0
2013-09-30;20257;2.01.05;173282000.0;85204000.0
2013-09-30;20257;2.02.01;4316320000.0;3589611000.0
2013-09-30;20257;2.02.02;47910000.0;40701000.0
2013-09-30;20257;2.02.03;477519000.0;322896000.0
2013-09-30;20257;2.02.04;2953000.0;2524000.0
2013-09-30;20257;2.03.01;3042035000.0;3042035000.0
2013-09-30;20257;2.03.02;594507000.0;594507000.0
2013-09-30;20257;2.03.04;460701000.0;201059000.0
2013-09-30;20257;3.01;527621000.0;612044000.0
2013-09-30;20257;3.02;-34236000.0;-45014000.0
2013-09-30;20257;3.03;493385000.0;567030000.0
2013-09-30;20257;3.04;39834000.0;127411000.0
2013-09-30;20257;3.05;533219000.0;694441000.0
2013-09-30;20257;3.06;-58781000.0;-98203000.0
2013-09-30;20257;3.07;474438000.0;596238000.0
2013-09-30;20257;3.08;-174896000.0;-118291000.0
2013-09-30;20257;3.09;299542000.0;477947000.0
2013-09-30;20257;3.11;299542000.0;477947000.0
2013-09-30;20257;5.01;2252472000.0;4097243000.0
2013-09-30;20257;5.03;2252472000.0;4097243000.0
2013-09-30;20257;5.07;4236851000.0;4589097000.0
2013-09-30;20257;6.01;662841000.0;837010000.0
2013-09-30;20257;6.02;-2388887000.0;-212574000.0
2013-09-30;20257;6.03;2242309000.0;-1011076000.0
2013-09-30;20257;6.05;516263000.0;-386640000.0
2013-09-30;20257;7.01;954348000.0;1235401000.0
2013-09-30;20257;7.02;-63962000.0;-145839000.0
2013-09-30;20257;7.03;890386000.0;1089562000.0
2013-09-30;20257;7.04.01;-1212000.0;-1369000.0
2013-09-30;20257;7.05;889174000.0;1088193000.0
2013-09-30;20257;7.06;159995000.0;248183000.0
2013-09-30;20257;7.07;1049169000.0;1336376000.0
2013-09-30;20257;7.08;1049169000.0;1336376000.0
2014-03-31;2453;1.01;6668783000.0;6792025000.0
2014-03-31;2453;1.01.01;2201827000.0;1110535000.0
2014-03-31;2453;1.01.02;933571000.0;860454000.0
2014-03-31;2453;1.01.03;2211954000.0;3106463000.0
2014-03-31;2453;1.01.04;37726000.0;37421000.0
2014-03-31;2453;1.02.01;9163114000.0;9438782000.0
2014-03-31;2453;1.02.02;6160800000.0;7871089000.0
2014-03-31;2453;1.02.03;5817455000.0;5766016000.0
2014-03-31;2453;1.02.04;2003990000.0;1859675000.0
2014-03-31;2453;2.01;5921641000.0;6739072000.0
2014-03-31;2453;2.01.02;1066358000.0;1716538000.0
2014-03-31;2453;2.01.03;533452000.0;602928000.0
2014-03-31;2453;2.01.04;2237766000.0;2325485000.0
2014-03-31;2453;2.01.05;1898372000.0;1941724000.0
2014-03-31;2453;2.02.01;7219598000.0;7109164000.0
2014-03-31;2453;2.02.02;3472348000.0;3474675000.0
2014-03-31;2453;2.02.03;255813000.0;245433000.0
2014-03-31;2453;2.02.04;306385000.0;272211000.0
2014-03-31;2453;2.03.01;6294208000.0;6294208000.0
2014-03-31;2453;2.03.02;1924733000.0;1924503000.0
2014-03-31;2453;2.03.04;3839882000.0;3839882000.0
2014-03-31;2453;3.01;3677594000.0;4760772000.0
2014-03-31;2453;3.02;-1960203000.0;-2620269000.0
2014-03-31;2453;3.03;1717391000.0;2140503000.0
2014-03-31;2453;3.04;-329647000.0;-214007000.0
2014-03-31;2453;3.05;1387744000.0;1926496000.0
2014-03-31;2453;3.06;-163536000.0;-97539000.0
2014-03-31;2453;3.07;1224208000.0;1828957000.0
2014-03-31;2453;3.08;-358861000.0;-578868000.0
2014-03-31;2453;3.09;865347000.0;1250089000.0
2014-03-31;2453;3.11;865347000.0;1250089000.0
2014-03-31;2453;5.01;11549996000.0;12638357000.0
2014-03-31;2453;5.03;11549996000.0;12638357000.0
2014-03-31;2453;5.07;12414467000.0;13887032000.0
2014-03-31;2453;6.01;374597000.0;618564000.0
2014-03-31;2453;6.02;2246756000.0;-1699312000.0
2014-03-31;2453;6.03;-2499126000.0;-10544000.0
2014-03-31;2453;6.05;122227000.0;-1091292000.0
2014-03-31;2453;7.01;4870989000.0;6027462000.0
2014-03-31;2453;7.02;-1763274000.0;-2393384000.0
2014-03-31;2453;7.03;3107715000.0;3634078000.0
2014-03-31;2453;7.04.01;-202985000.0;-182033000.0
2014-03-31;2453;7.05;2904730000.0;3452045000.0
2014-03-31;2453;7.06;326711000.0;367643000.0
2014-03-31;2453;7.07;3231441000.0;3819688000.0
2014-03-31;2453;7.08;3231441000.0;3819688000.0
2014-03-31;20257;1.01;1788028000.0;2107394000.0
2014-03-31;20257;1.01.01;121140000.0;212137000.0
2014-03-31;20257;1.01.02;0.0;0.0
2014-03-31;20257;1.01.03;156844000.0;169618000.0
2014-03-31;20257;1.01.04;0.0;0.0
2014-03-31;20257;1.02.01;5450144000.0;5404165000.0
2014-03-31;20257;1.02.02;1885077000.0;1896377000.0
2014-03-31;20257;1.02.03;22861000.0;23319000.0
2014-03-31;20257;1.02.04;7969000.0;8173000.0
2014-03-31;20257;2.01;1097570000.0;1213914000.0
2014-03-31;20257;2.01.02;34012000.0;27873000.0
2014-03-31;20257;2.01.03;10764000.0;40181000.0
2014-03-31;20257;2.01.04;942160000.0;1029046000.0
2014-03-31;20257;2.01.05;110634000.0;116814000.0
2014-03-31;20257;2.02.01;3425203000.0;3487784000.0
2014-03-31;20257;2.02.02;10907000.0;9698000.0
2014-03-31;20257;2.02.03;312344000.0;308471000.0
2014-03-31;20257;2.02.04;2991000.0;2991000.0
2014-03-31;20257;2.03.01;3042035000.0;3042035000.0
2014-03-31;20257;2.03.02;594507000.0;594507000.0
2014-03-31;20257;2.03.04;668522000.0;668522000.0
2014-03-31;20257;3.01;263268000.0;267537000.0
2014-03-31;20257;3.02;-51017000.0;-37713000.0
2014-03-31;20257;3.03;212251000.0;229824000.0
2014-03-31;20257;3.04;-16442000.0;7540000.0
2014-03-31;20257;3.05;195809000.0;237364000.0
2014-03-31;20257;3.06;-63861000.0;-102262000.0
2014-03-31;20257;3.07;131948000.0;135102000.0
2014-03-31;20257;3.08;39198000.0;-23596000.0
2014-03-31;20257;3.09;171146000.0;111506000.0
2014-03-31;20257;3.11;171146000.0;111506000.0
2014-03-31;20257;5.01;4097243000.0;4305064000.0
2014-03-31;20257;5.03;4097243000.0;4305064000.0
2014-03-31;20257;5.07;4268389000.0;4416570000.0
2014-03-31;20257;6.01;266685000.0;281013000.0
2014-03-31;20257;6.02;-6512000.0;-225723000.0
2014-03-31;20257;6.03;-308407000.0;35707000.0
2014-03-31;20257;6.05;-48234000.0;90997000.0
2014-03-31;20257;7.01;289195000.0;293713000.0
2014-03-31;20257;7.02;-51392000.0;-32254000.0
2014-03-31;20257;7.03;237803000.0;261459000.0
2014-03-31;20257;7.04.01;-439000.0;-386000.0
2014-03-31;20257;7.05;237364000.0;261073000.0
2014-03-31;20257;7.06;44189000.0;37220000.0
2014-03-31;20257;7.07;281553000.0;298293000.0
2014-03-31;20257;7.08;281553000.0;298293000.0
2014-06-30;2453;1.01;6668783000.0;7354716000.0
2014-06-30;2453;1.01.01;2201827000.0;1988777000.0
2014-06-30;2453;1.01.02;933571000.0;1238040000.0
2014-06-30;2453;1.01.03;2211954000.0;2819544000.0
2014-06-30;2453;1.01.04;37726000.0;37335000.0
2014-06-30;2453;1.02.01;9163114000.0;9766187000.0
2014-06-30;2453;1.02.02;6160800000.0;8179227000.0
2014-06-30;2453;1.02.03;5817455000.0;5697763000.0
2014-06-30;2453;1.02.04;2003990000.0;1737355000.0
2014-06-30;2453;2.01;5921641000.0;8725365000.0
2014-06-30;2453;2.01.02;1066358000.0;1443812000.0
2014-06-30;2453;2.01.03;533452000.0;494294000.0
2014-06-30;2453;2.01.04;2237766000.0;4456947000.0
2014-06-30;2453;2.01.05;1898372000.0;2157059000.0
2014-06-30;2453;2.02.01;7219598000.0;7096882000.0
2014-06-30;2453;2.02.02;3472348000.0;3521429000.0
2014-06-30;2453;2.02.03;255813000.0;236311000.0
2014-06-30;2453;2.02.04;306385000.0;287018000.0
2014-06-30;2453;2.03.01;6294208000.0;6294208000.0
2014-06-30;2453;2.03.02;1924733000.0;1924503000.0
2014-06-30;2453;2.03.04;3839882000.0;2081355000.0
2014-06-30;2453;3.01;3438990000.0;4737758000.0
2014-06-30;2453;3.02;-2385048000.0;-3086895000.0
2014-06-30;2453;3.03;1053942000.0;1650863000.0
2014-06-30;2453;3.04;14324000.0;-276447000.0
2014-06-30;2453;3.05;1068266000.0;1374416000.0
2014-06-30;2453;3.06;-151586000.0;-277581000.0
2014-06-30;2453;3.07;916680000.0;1096835000.0
2014-06-30;2453;3.08;-299442000.0;-355961000.0
2014-06-30;2453;3.09;617238000.0;740874000.0
2014-06-30;2453;3.11;617238000.0;740874000.0
2014-06-30;2453;5.01;12044062000.0;12638357000.0
2014-06-30;2453;5.03;11549996000.0;12638357000.0
2014-06-30;2453;5.07;12408516000.0;12868243000.0
2014-06-30;2453;6.01;1939691000.0;2183481000.0
2014-06-30;2453;6.02;1249022000.0;-2928115000.0
2014-06-30;2453;6.03;-3477780000.0;531584000.0
2014-06-30;2453;6.05;-289067000.0;-213050000.0
2014-06-30;2453;7.01;11189099000.0;12110452000.0
2014-06-30;2453;7.02;-5329502000.0;-5203976000.0
2014-06-30;2453;7.03;5859597000.0;6906476000.0
2014-06-30;2453;7.04.01;-387125000.0;-384524000.0
2014-06-30;2453;7.05;5472472000.0;6521952000.0
2014-06-30;2453;7.06;542299000.0;428293000.0
2014-06-30;2453;7.07;6014771000.0;6950245000.0
2014-06-30;2453;7.08;6014771000.0;6950245000.0
2014-06-30;20257;1.01;1788028000.0;1856289000.0
2014-06-30;20257;1.01.01;121140000.0;75352000.0
2014-06-30;20257;1.01.02;0.0;0.0
2014-06-30;20257;1.01.03;156844000.0;163863000.0
2014-06-30;20257;1.01.04;0.0;0.0
2014-06-30;20257;1.02.01;5450144000.0;5184910000.0
2014-06-30;20257;1.02.02;1885077000.0;1810004000.0
2014-06-30;20257;1.02.03;22861000.0;24119000.0
2014-06-30;20257;1.02.04;7969000.0;8516000.0
2014-06-30;20257;2.01;1097570000.0;894663000.0
2014-06-30;20257;2.01.02;34012000.0;30285000.0
2014-06-30;20257;2.01.03;10764000.0;60336000.0
2014-06-30;20257;2.01.04;942160000.0;691797000.0
2014-06-30;20257;2.01.05;110634000.0;112245000.0
2014-06-30;20257;2.02.01;3425203000.0;3566155000.0
2014-06-30;20257;2.02.02;10907000.0;9509000.0
2014-06-30;20257;2.02.03;312344000.0;303773000.0
2014-06-30;20257;2.02.04;2991000.0;1364000.0
2014-06-30;20257;2.03.01;3042035000.0;3042035000.0
2014-06-30;20257;2.03.02;594507000.0;594507000.0
2014-06-30;20257;2.03.04;668522000.0;280245000.0
2014-06-30;20257;3.01;263355000.0;259725000.0
2014-06-30;20257;3.02;-47531000.0;-32106000.0
2014-06-30;20257;3.03;215824000.0;227619000.0
2014-06-30;20257;3.04;-18092000.0;4298000.0
2014-06-30;20257;3.05;197732000.0;231917000.0
